#x_cut[deg],y_cut[deg]
-1.455863e+00,-5.190988e-01
-1.287108e-01,-1.388979e-01
-5.889699e-02,-2.161052e-01
-1.486961e-01,-5.837780e-02
-1.012725e-01,-1.051127e-01
-1.726200e-01,-5.788326e-02
-2.527848e-01,-2.768345e-01
-1.242320e-01,-2.618763e-01
-1.435946e-01,-1.684565e-01
-1.832475e-01,-1.949614e-01
-3.671921e-01,-2.756161e-01
-1.126329e-01,-3.068686e-01
-3.747134e-01,6.516324e-01
-4.039120e-01,-1.617321e-01
-2.677881e-01,9.018577e-02
-2.287301e-01,1.147157e-01
-1.519846e-01,-1.215768e-02
-1.775977e+00,2.021608e-01
-1.695943e+00,1.421909e-01
1.029251e+00,7.018397e-01
9.387119e-01,6.369815e-01
1.155655e+00,7.784099e-01
1.180573e+00,5.890651e-01
9.546810e-01,5.517215e-01
2.717545e-01,-1.187651e-01
1.268035e-01,-2.498686e-01
-1.485732e+00,5.025176e-01
-1.578372e+00,4.195830e-01
-1.403023e+00,3.534106e-01
3.455601e-01,-7.246374e-01
5.977864e-01,-7.282976e-01
5.865800e-01,-8.288568e-01
-6.620612e-01,8.749744e-01
-3.321517e-01,6.554484e-01
-9.230937e-02,-4.113063e-01
-1.630091e+00,-1.080364e-03
-4.013795e-01,-1.584405e-01
-1.671892e-01,-3.556327e-01
1.129591e+00,7.790140e-01
-4.672014e-02,-1.787457e-01
-1.535127e-02,-3.314662e-01
-6.786392e-02,-1.215499e-01
-2.152576e-01,-4.347128e-01
1.228048e+00,6.167295e-01
-1.566084e+00,-7.210313e-03
-1.547057e+00,-3.111158e-01
-1.455108e+00,-4.365579e-01
-1.190309e+00,-6.550298e-01
-4.355673e-01,-5.493732e-02
-2.439376e-01,-3.934833e-02
-1.224500e-01,-2.367066e-02
-2.223462e-01,-6.431265e-02
-3.452215e-01,-1.570911e-01
-1.567959e-01,-1.453946e-01
-8.999878e-01,6.788798e-01
-8.801196e-01,6.559652e-01
-2.938429e-01,-4.688787e-02
-9.245828e-03,-2.423006e-01
-7.741732e-02,-1.026627e-01
-7.057258e-02,-3.652277e-01
-1.357963e-01,2.141081e-03
-1.978081e-01,-2.190013e-02
-2.616474e-01,-6.749705e-02
-1.794020e-01,-9.387306e-02
-3.710116e-01,-2.681488e-01
-3.067403e-01,-2.909844e-01
-2.230414e-01,-3.703926e-01
-5.512033e-02,-2.860594e-01
-8.400478e-03,-2.791361e-01
-6.484167e-02,-3.953499e-01
-1.779511e+00,-1.079476e-02
-1.464598e+00,-2.480302e-01
-1.524951e+00,-3.746405e-01
-1.324263e+00,-3.917077e-01
-9.774689e-01,-7.029425e-01
-1.391164e+00,-8.390759e-02
-1.448145e+00,-1.281287e-01
-1.532378e+00,-1.447703e-01
-1.333325e+00,-1.969981e-01
-1.543769e+00,-2.190089e-01
-1.324991e+00,-2.847357e-01
1.186190e+00,7.053377e-01
1.105376e+00,5.826850e-01
-1.590047e+00,-2.668876e-01
-1.536542e+00,-3.052299e-01
-9.925434e-01,7.911904e-01
-1.706901e+00,-7.149671e-02
-1.606103e+00,2.937576e-02
-1.265042e+00,-3.501519e-01
-1.417866e+00,-4.184633e-01
-1.302902e+00,-5.407867e-01
-1.229392e+00,-6.130768e-01
-1.648754e+00,3.575189e-01
-1.798257e+00,2.580863e-02
-1.327472e+00,-1.802817e-01
-3.169030e-01,9.519474e-01
-5.883443e-01,8.589723e-01
-2.597982e-01,6.164215e-01
-3.178283e-01,6.140364e-01
6.651013e-01,-8.151318e-01
6.074731e-01,-9.058234e-01
-2.978094e-01,-1.430795e-01
-4.815954e-02,-2.585938e-01
-8.074709e-02,-3.851446e-01
-3.403150e-01,8.537773e-01
-4.535292e-01,7.522336e-01
-2.771849e-01,7.579004e-01
-3.407537e-01,-1.708846e-01
-4.727389e-02,-2.097238e-01
-1.440154e+00,-4.097090e-01
1.077917e+00,6.741168e-01
1.190277e+00,6.336807e-01
-1.575703e-01,-8.034537e-03
-1.541855e-01,-6.870517e-02
-2.733626e-01,-1.051206e-02
-3.429491e-02,5.763335e-01
7.576999e-02,4.688983e-01
2.766985e-01,4.662714e-01
-7.625329e-01,7.944686e-01
-8.627896e-02,-1.032023e-01
-4.001739e-02,-1.518342e-01
-1.017449e+00,-2.100825e-01
-9.211386e-01,-1.265240e-01
-5.538052e-01,1.195238e-01
-5.154075e-01,9.629609e-02
-2.090876e-01,-5.936428e-02
-2.706400e-01,-2.598579e-01
-4.245457e-02,-1.845547e-01
-2.893766e-01,-3.518199e-01
-5.326120e-03,-3.168670e-01
-1.463340e+00,5.217033e-02
-1.473419e+00,-1.464250e-01
-1.462512e+00,-1.376684e-01
-1.549462e+00,-3.043601e-01
-1.602196e+00,-2.920179e-01
-1.257259e+00,-6.843489e-01
-1.198520e+00,-7.068263e-01
-2.932789e-01,-3.361467e-01
-1.653716e+00,-2.396827e-02
-1.279082e+00,-2.556993e-01
-1.573457e+00,-3.131373e-01
-1.479917e+00,-3.899253e-01
-3.380954e-01,-2.215566e-01
-2.141172e-01,-3.766585e-01
-1.935547e-01,-4.092098e-01
-2.676428e-01,-1.729202e-01
-1.195205e-01,-3.999627e-01
-1.615375e+00,-1.604523e-01
-1.403662e+00,2.489058e-02
-1.619680e+00,-2.683783e-01
-1.391038e+00,-3.887505e-01
-1.320517e+00,-5.179135e-01
-1.616631e+00,1.973173e-02
-1.365788e+00,-9.094237e-02
-1.616821e+00,-2.718836e-01
-1.503718e+00,-3.300236e-01
-1.612560e+00,-2.148452e-01
-1.111472e+00,-5.186082e-01
-1.246296e+00,-4.203760e-01
-1.331942e+00,-5.647958e-01
-1.030281e+00,-5.642322e-01
-2.605138e-01,-4.291710e-01
9.987094e-01,6.976741e-01
2.235269e-02,-2.378013e-01
-1.446580e+00,5.971116e-01
-1.531125e+00,5.085895e-01
-1.427073e+00,4.899487e-01
-1.156960e+00,2.184087e-01
8.994350e-01,7.009608e-01
1.129011e+00,5.902688e-01
9.950002e-01,5.208597e-01
1.189819e+00,5.409907e-01
1.052982e+00,5.135838e-01
-1.374554e+00,-4.395838e-01
-1.173071e+00,-4.430452e-01
-1.267302e+00,-5.687243e-01
-1.061041e+00,-5.311475e-01
-2.154062e-02,-3.291777e-01
-1.752984e-01,-3.810628e-01
-1.489447e+00,1.758957e-02
-1.508150e+00,-2.298247e-01
-1.263335e+00,-5.371587e-01
-1.222113e+00,-6.536692e-01
-1.254531e+00,-2.250856e-01
-1.511302e+00,-2.134678e-01
-1.298275e+00,-6.889113e-01
-1.833398e-01,4.568750e-01
-1.833398e-01,4.568750e-01
1.051602e-02,2.990039e-01
5.535002e-02,2.007965e-01
3.814541e-02,1.800134e-01
-1.196057e+00,-5.491111e-01
-1.671210e-01,3.838110e-01
-1.344108e+00,-6.436651e-01
-1.076695e+00,-5.108928e-01
-2.918257e-01,5.020919e-01
-1.320896e-01,1.528034e-01
-1.158710e+00,-3.913582e-01
-1.292822e+00,-4.352124e-01
-1.686034e-01,3.015394e-01
-2.821887e-01,4.020899e-01
-2.543745e-01,4.165228e-01
-2.767825e-01,3.432908e-01
-3.457907e-02,1.739525e-01
-1.382125e-01,1.651542e-01
-1.416812e+00,-5.497470e-01
-2.106117e-01,1.183188e-02
-4.204247e-01,-4.081374e-02
-2.061365e-01,-7.832363e-02
-1.306699e+00,-1.723554e-01
-1.396582e+00,-1.066894e-01
-1.287441e+00,-5.742500e-01
-1.552765e+00,-2.645694e-01
-1.257176e+00,-6.433055e-01
-3.607055e-01,5.595929e-01
-3.337910e-01,4.460562e-01
-5.740280e-02,4.008348e-01
-2.871557e-01,3.140518e-01
-1.399121e+00,-4.398821e-01
-9.658319e-01,-7.209795e-01
-2.417969e-01,5.239711e-01
4.026696e-02,3.076422e-01
-7.567550e-02,1.969740e-01
-2.294511e-01,3.488707e-01
-1.528305e+00,-3.401360e-01
-1.049194e+00,-6.363932e-01
5.085397e-02,2.737239e-01
-2.205231e-01,2.406538e-01
-1.319136e+00,-2.930562e-01
-1.318043e+00,-3.150858e-01
3.973108e-02,1.837338e-01
1.389831e+00,-2.269274e-01
-2.775358e-01,5.466669e-01
1.920144e-02,1.811448e-01
-6.259401e-02,2.640032e-01
1.223337e-02,1.748638e-01
-1.420986e-01,5.697408e-01
-1.128172e-01,3.254414e-01
-1.246287e-01,3.062173e-01
-3.790673e-01,4.603391e-01
-1.371785e+00,-2.851601e-01
-1.389185e+00,-6.156790e-01
-1.754820e-01,1.458235e-01
-1.330115e-01,9.596496e-01
-3.423596e-02,6.828096e-01
9.565438e-01,-3.398154e-01
-1.618445e-01,8.672050e-01
2.333059e-02,7.863322e-01
-4.444326e-01,5.118962e-01
-1.464700e-01,3.187246e-01
-1.557474e-01,2.532688e-01
6.064387e-03,2.059466e-01
1.315433e-01,2.265739e-01
-2.032414e-01,2.236413e-01
-6.803706e-02,2.761837e-01
6.266689e-03,2.118285e-01
1.215372e-02,1.972301e-01
8.019768e-02,3.586029e-01
2.213308e-01,3.168416e-01
-9.761556e-04,9.528159e-01
4.949098e-01,3.130908e-01
-2.915139e-01,9.519638e-01
-1.349031e+00,-4.610470e-01
-1.288151e+00,-6.522488e-01
-9.772082e-01,-6.732961e-01
-1.921265e-01,4.703837e-01
-1.176236e-01,2.714857e-01
-1.032940e-02,9.487033e-01
8.246605e-02,8.261625e-01
6.115464e-02,6.925200e-01
3.872035e-02,9.498125e-01
-9.551686e-02,1.602534e-01
-1.913659e-01,1.444347e-01
-1.900870e-01,4.995056e-01
-2.185652e-01,4.045890e-01
1.023724e-01,2.456663e-01
-2.088541e-01,1.388765e-01
-2.645852e-01,5.408713e-01
-1.291707e-02,4.337363e-01
-1.087957e-01,1.731655e-01
1.174928e+00,-7.588756e-01
-1.514365e-01,2.934626e-01
2.787793e-02,2.293613e-01
9.057044e-03,3.230220e-01
-3.433710e-01,5.682005e-01
-2.140141e-01,5.424660e-01
-2.368526e-01,2.806537e-01
1.053928e+00,5.679556e-01
5.320240e-01,-9.531548e-01
-2.984599e-02,8.109669e-01
1.402394e-01,5.773399e-01
-2.120264e-01,2.157588e-01
-2.268760e-01,1.888212e-01
5.739761e-02,2.981142e-01
2.694476e-02,2.417718e-01
1.606852e-01,5.072927e-01
-1.524288e-01,-6.781222e-02
-2.483926e-01,-2.026360e-01
-2.763856e-01,-1.418157e-01
-4.611832e-02,-1.621740e-01
-6.588741e-02,3.111279e-01
-7.908493e-02,1.723759e-01
8.726095e-02,2.319776e-01
6.532119e-03,1.746616e-01
1.510251e-01,3.894071e-01
-1.018223e-01,9.682498e-01
-2.146033e-03,6.801842e-01
4.487551e-01,3.473096e-01
6.481859e-02,7.934817e-01
-1.107179e-02,2.158745e-01
5.561959e-02,8.893929e-01
-2.737188e-02,9.099903e-01
3.920914e-01,3.435714e-01
-4.153551e-01,4.955340e-01
-9.114988e-02,5.356631e-01
1.414392e-01,4.626452e-01
-1.160991e+00,-6.590484e-02
-1.004489e+00,-2.300024e-01
-8.878503e-01,-1.775209e-01
1.289434e-01,8.626556e-01
2.378941e-01,6.120364e-01
-6.749566e-01,-8.186541e-01
3.881406e-01,3.928212e-01
-7.593278e-02,6.900444e-01
-2.203385e-01,9.500863e-01
-1.406001e-01,7.436238e-01
1.472581e-01,8.231506e-01
2.539525e-01,5.344926e-01
2.082906e-01,3.040967e-01
1.718388e-01,3.915955e-01
4.863701e-02,9.889638e-01
-1.784491e-01,8.560955e-01
6.652327e-02,8.431567e-01
8.078549e-02,7.601485e-01
1.240223e+00,3.895981e-01
-4.465707e-02,3.962135e-01
-2.887380e-04,3.786924e-01
-1.185211e-01,1.854411e-01
6.497515e-02,4.156585e-01
-5.671997e-01,-6.762566e-01
-6.755040e-01,-9.090634e-01
-6.567312e-01,-8.546057e-01
-6.580599e-01,-8.359512e-01
-4.826800e-02,1.896987e-01
-1.454575e-01,1.736358e-01
-2.500010e-01,9.437348e-01
-7.013871e-02,6.386358e-01
-1.400313e-02,8.536574e-01
-5.722261e-01,-7.237156e-01
-6.080295e-01,-7.656207e-01
1.641475e-01,6.518780e-01
-3.902228e-02,9.389823e-01
2.022494e-01,7.585298e-01
-1.118192e-01,6.873039e-01
8.821395e-02,3.316454e-01
2.049800e-01,3.897313e-01
-1.228974e-01,7.001178e-01
1.666323e-01,3.351733e-01
-2.478799e-01,9.787205e-01
1.269229e-01,8.062754e-01
2.875659e-01,6.632487e-01
1.454879e-01,6.451895e-01
-8.333828e-01,-6.231676e-01
-6.335449e-01,-7.142324e-01
-5.114877e-01,-7.344802e-01
1.384701e-01,3.318163e-01
1.457134e-01,3.140044e-01
9.891129e-02,3.084043e-01
-1.245104e-01,8.184132e-01
8.951855e-02,7.105245e-01
-6.521679e-02,8.641013e-01
-1.546699e-01,7.910030e-01
1.153054e-01,5.953735e-01
1.552704e-01,4.529153e-01
-1.135887e-01,8.726580e-01
4.737981e-02,8.783780e-01
-6.614958e-03,8.188852e-01
1.024081e-01,7.860023e-01
-3.836682e-01,7.055224e-01
2.518560e-01,5.811659e-01
-7.349883e-02,7.663092e-01
-1.952781e-02,7.131091e-01
1.168884e-01,6.538865e-01
-7.723470e-01,-7.869891e-01
-7.315516e-01,-7.000474e-01
-4.701536e-01,-9.330470e-01
-1.151163e+00,-6.729797e-01
-1.052104e+00,-7.227284e-01
-6.859320e-01,-5.914621e-01
-5.531166e-01,-8.016022e-01
-7.459309e-01,-8.171003e-01
-1.386513e+00,-2.462122e-01
-1.421674e+00,-2.856192e-01
-1.129731e+00,-6.205655e-01
-7.372167e-02,7.976372e-01
-8.847939e-01,-7.468026e-01
-5.453198e-01,-6.955120e-01
-6.046306e-01,-7.251135e-01
-7.949230e-01,-7.733307e-01
-4.038498e-01,3.320133e-02
-4.498394e-01,-3.993084e-03
-2.273996e-01,4.882972e-02
-1.431110e-01,6.569293e-03
-2.267715e-01,-2.290925e-02
-1.720829e+00,2.259754e-01
-1.577439e+00,1.970063e-01
-1.846462e+00,1.737627e-01
3.511582e-01,4.078636e-01
3.946081e-01,3.009135e-01
-7.131652e-02,7.433783e-01
2.192890e-01,6.908725e-01
2.581908e-02,7.022113e-01
1.246996e+00,3.861382e-01
-7.105000e-01,-7.164473e-01
-7.372847e-01,-7.556842e-01
-7.723273e-01,-7.793972e-01
-1.235554e+00,-6.975381e-01
-5.088777e-01,-9.058662e-01
5.109394e-01,5.692396e-01
4.889797e-01,5.605074e-01
7.537775e-01,5.953691e-01
8.628632e-01,4.808790e-01
-5.526610e-01,-9.142885e-01
1.162421e+00,2.491672e-01
1.147497e+00,2.227657e-01
1.193047e+00,1.547023e-01
1.382041e+00,-5.530381e-02
5.968744e-02,6.347707e-01
8.683446e-01,5.924256e-01
-7.911813e-01,-7.328482e-01
-1.251847e-02,5.627989e-01
-4.348546e-01,-9.453471e-01
5.493244e-01,6.614950e-01
7.670992e-01,6.126300e-01
6.267957e-01,5.028192e-01
-4.449866e-01,-8.762422e-01
3.408281e-02,6.927685e-01
-7.545456e-01,-8.010749e-01
-6.312100e-01,-8.996897e-01
-5.358506e-01,-9.056462e-01
8.185929e-01,6.293956e-01
1.250096e+00,4.891964e-01
1.210855e+00,4.780336e-01
-6.386572e-01,-8.870375e-01
7.977859e-01,5.333710e-01
-3.614758e-01,4.923698e-01
-1.710972e-01,5.670510e-01
-1.602490e-01,2.705277e-01
-1.197879e-01,2.508508e-01
-8.831867e-02,2.121164e-01
1.177492e+00,4.476100e-01
-5.185218e-01,-8.153419e-01
-2.371230e-01,1.237494e-02
-1.548383e-01,4.265608e-03
-2.181526e-01,-1.121630e-01
6.119142e-01,7.005423e-01
8.498932e-01,4.668052e-01
1.241664e+00,3.711761e-01
7.433548e-01,5.803038e-01
5.892298e-01,4.147555e-01
1.135563e+00,2.402824e-01
1.353020e+00,2.826353e-01
1.510909e+00,9.391746e-02
1.587643e+00,-1.204022e-02
1.294493e+00,-1.335004e-01
1.208430e+00,4.618268e-01
1.029404e+00,3.735577e-01
7.384371e-01,6.944968e-01
6.967855e-01,4.457701e-01
5.660030e-01,-8.887804e-01
-9.909775e-01,-5.851123e-01
-9.057587e-01,-6.331035e-01
7.193205e-01,4.895146e-01
7.558484e-01,5.820234e-01
7.010164e-01,5.648232e-01
1.209510e+00,4.283091e-01
1.096149e+00,2.316737e-01
1.104054e+00,3.010122e-01
1.252207e+00,7.844999e-02
1.408062e+00,-1.189753e-02
1.414339e+00,2.743208e-02
1.436695e+00,-1.832988e-01
8.163212e-01,4.895731e-01
1.363660e+00,3.153365e-01
1.417330e+00,2.682569e-01
1.357546e+00,3.275214e-01
1.122525e+00,1.799328e-01
1.680624e+00,-3.494077e-01
1.667930e+00,-3.496539e-01
6.365978e-01,6.956574e-01
4.793726e-01,6.009584e-01
1.052222e+00,3.498595e-01
1.392140e+00,1.591425e-01
1.445408e+00,-2.542737e-01
1.481367e+00,-3.585613e-01
1.625091e+00,-4.003759e-01
5.138091e-01,6.807037e-01
7.249427e-01,7.042752e-01
7.542313e-01,5.351565e-01
1.158098e+00,4.696365e-01
1.199776e+00,3.987342e-01
7.145526e-01,7.301466e-01
6.431786e-01,6.064349e-01
1.368222e+00,2.149795e-01
1.199638e+00,4.709255e-03
1.258247e+00,-6.804931e-03
6.633435e-01,7.166002e-01
8.046175e-01,5.161555e-01
6.408835e-01,7.106410e-01
7.876604e-01,5.804331e-01
5.787842e-01,5.177603e-01
1.273404e+00,5.051366e-01
1.509759e+00,2.516219e-02
1.431111e+00,4.502095e-02
1.486801e+00,-1.156558e-01
1.662118e+00,-1.524604e-01
1.399570e+00,-2.793344e-01
6.121008e-01,5.973704e-01
7.279276e-01,5.156586e-01
1.173229e+00,3.757767e-01
1.097544e+00,2.850996e-01
1.292186e+00,2.483877e-01
1.270525e+00,2.175953e-01
1.065651e+00,4.452979e-01
1.394019e+00,-2.181466e-03
8.045884e-01,7.019042e-01
6.024148e-01,4.211359e-01
1.055672e+00,3.756257e-01
1.355232e+00,3.771685e-01
1.391721e+00,2.563699e-01
1.336930e+00,1.119151e-01
1.387047e+00,-5.694151e-02
1.432376e+00,-1.802266e-01
1.655711e+00,-1.332309e-01
1.396444e+00,-2.417319e-01
1.433871e+00,-2.583937e-01
-9.707266e-01,-5.881949e-01
-8.840971e-01,-6.166588e-01
-8.783497e-01,-7.438384e-01
-5.186048e-01,-7.367701e-01
-3.806268e-01,-9.420314e-01
1.255047e+00,8.640982e-02
5.373376e-01,5.298744e-01
1.216341e+00,1.058056e-01
1.338311e+00,-5.494223e-02
1.660840e+00,-3.782825e-01
-1.889007e-01,-1.967097e-01
-3.788367e-01,-2.419303e-01
-1.632218e-01,-3.404466e-01
-1.782211e-01,-3.953538e-01
1.473207e+00,1.277389e-01
1.277032e+00,-3.747567e-02
1.592830e+00,-6.075460e-02
1.507754e+00,-1.901369e-01
1.399493e+00,-2.458401e-01
5.433085e-01,5.142705e-01
6.645380e-01,4.245189e-01
1.192076e+00,3.959553e-01
1.363550e+00,3.211888e-01
1.457478e+00,2.424369e-01
1.106371e+00,4.023408e-01
1.311914e+00,3.734148e-01
1.331564e+00,3.757937e-02
-6.565902e-01,5.658344e-01
5.781345e-01,5.296835e-01
6.962580e-01,4.502308e-01
5.334524e-01,4.749607e-01
1.293489e+00,1.500808e-01
1.279444e+00,1.404207e-01
1.659156e+00,-1.899294e-01
1.460602e+00,-4.665620e-01
-7.768550e-01,6.240707e-01
-7.614903e-01,5.105329e-01
-7.450631e-01,8.283285e-01
-2.764448e-01,1.210620e-02
1.439458e+00,-4.282733e-01
-9.876834e-01,8.305016e-01
-8.401868e-01,5.559057e-01
1.306158e+00,2.139982e-01
1.499190e+00,-7.605719e-02
1.413067e+00,-1.246770e-01
1.435820e+00,-1.884224e-01
-8.881710e-01,5.430533e-01
1.341175e+00,2.005652e-01
1.328219e+00,-6.737941e-02
1.668629e+00,-1.714875e-01
-8.246442e-01,8.430932e-01
-8.670184e-01,6.659038e-01
1.600690e+00,-5.087043e-01
1.423959e+00,-2.092776e-01
1.563121e+00,-2.736893e-01
1.316855e+00,-1.762847e-01
1.531235e+00,-3.095340e-01
7.025508e-01,5.337192e-01
9.829877e-01,4.711344e-01
1.192092e+00,1.687930e-01
1.373415e+00,-5.344545e-02
1.574814e+00,-1.902911e-01
1.513595e+00,-2.636889e-01
1.358576e+00,-2.204603e-01
1.522039e+00,-3.236619e-01
1.571005e+00,-4.384144e-01
-7.859782e-01,6.621020e-01
1.376620e+00,-7.067788e-02
1.393936e+00,-1.546380e-01
1.309747e+00,-1.267882e-01
1.233805e+00,8.698134e-03
1.633268e+00,-4.407279e-01
1.546363e+00,-3.699609e-01
1.621754e+00,-2.245939e-01
-9.089304e-01,8.654597e-01
-8.515234e-01,6.591565e-01
-7.722147e-01,6.116044e-01
1.115793e+00,3.533249e-01
1.339802e+00,2.336155e-01
-6.877883e-01,7.325573e-01
-5.607956e-01,6.545085e-01
-9.427884e-01,7.965669e-01
2.541570e-02,8.648503e-01
-6.120864e-03,7.783853e-01
3.677297e-03,6.821768e-01
-9.978978e-01,-7.490940e-01
1.413315e+00,2.634845e-01
1.543971e+00,2.121097e-02
1.208271e+00,4.288727e-02
1.393269e+00,-2.744361e-01
1.730239e+00,-3.407383e-01
1.475577e+00,-4.386544e-01
-9.160744e-01,7.565044e-01
-9.078412e-01,5.835548e-01
1.513567e+00,-3.028952e-01
1.518608e+00,-3.161887e-01
3.646582e-01,8.543577e-01
-9.284508e-01,-7.908880e-01
1.232932e+00,1.969478e-01
1.397488e+00,2.425922e-02
1.529320e+00,8.997698e-02
1.317746e+00,2.827846e-02
1.325827e+00,-2.257756e-01
-9.161423e-01,7.665045e-01
-8.359105e-01,7.960520e-01
1.612883e+00,-4.115414e-01
-8.171707e-01,5.634956e-01
-6.082441e-01,6.964154e-01
4.857471e-01,7.719112e-01
3.864946e-01,7.830811e-01
-8.176693e-01,8.254032e-01
-9.734057e-01,7.427305e-01
-6.564241e-01,7.873038e-01
1.622145e-02,-7.934346e-02
-3.361473e-01,-2.108211e-01
-1.453001e-01,-2.518326e-01
-1.400658e-01,-1.251320e-01
-1.202834e-01,-3.507124e-01
1.042354e+00,6.157468e-01
-9.256849e-01,7.903403e-01
-1.024833e+00,8.278322e-01
-9.085414e-01,8.241206e-01
-1.020749e+00,7.782709e-01
-9.936520e-01,-7.484899e-01
1.548412e+00,-3.769276e-01
5.711255e-01,9.370542e-01
-1.134477e+00,-7.022203e-01
1.186288e+00,-5.921571e-01
5.760009e-01,8.744699e-01
4.956001e-01,8.683496e-01
4.910654e-01,7.877690e-01
1.549420e+00,-8.014886e-02
1.620113e+00,-1.417451e-01
1.319670e+00,-6.831852e-01
6.854020e-01,8.592974e-01
5.243915e-01,8.006297e-01
5.055374e-01,7.089691e-01
-1.113604e+00,-6.801680e-01
-8.475730e-01,6.840244e-01
-6.731708e-01,6.955808e-01
-5.497038e-01,6.351764e-01
-5.563766e-01,6.231103e-01
7.002235e-01,8.692798e-01
5.858132e-01,9.366291e-01
-6.014406e-01,6.106811e-01
-9.063150e-01,6.178551e-01
-7.054505e-01,5.502755e-01
1.546217e+00,-2.737064e-01
1.556821e+00,-5.148150e-01
1.346462e+00,-4.416758e-01
1.196622e+00,-7.269038e-01
-1.399663e+00,4.172493e-01
-1.211855e+00,3.812735e-01
-1.346482e+00,2.329320e-01
4.031225e-01,8.804933e-01
1.355026e+00,-5.117279e-01
-6.782966e-01,8.175599e-01
-7.466344e-01,7.570035e-01
-5.319509e-01,5.919505e-01
1.293250e+00,-1.205971e-01
1.412067e+00,-1.325106e-01
1.645343e+00,-4.520834e-01
4.219925e-01,7.464448e-01
1.713414e+00,-3.533783e-01
1.730549e+00,-3.666365e-01
1.559384e+00,-3.699735e-01
-1.070445e+00,-7.961884e-01
1.249406e+00,-4.489718e-01
2.691660e-01,9.592985e-01
3.396229e-01,9.347880e-01
5.099690e-01,8.873430e-01
6.011219e-01,7.922377e-01
3.450402e-01,8.832641e-01
5.819302e-01,8.476153e-01
1.174308e-01,-1.300234e-01
3.095670e-01,-2.341425e-01
1.931507e-01,-2.430560e-01
-1.436575e+00,4.770194e-01
-1.341939e+00,2.089006e-01
-1.373799e+00,-1.607129e-01
-1.303936e+00,-2.202406e-01
-1.498593e+00,-2.053431e-01
-1.334031e+00,-3.917051e-01
-1.377273e+00,-4.448849e-01
6.425209e-01,9.310167e-01
5.930476e-01,8.866059e-01
5.677772e-01,8.154024e-01
4.620240e-01,8.405072e-01
-9.550863e-01,-7.632021e-01
-9.513867e-01,-7.652790e-01
-9.523379e-01,-7.571585e-01
1.382916e+00,-4.612146e-01
1.468825e+00,-5.715770e-01
-1.596828e+00,4.376168e-01
5.690033e-01,9.276992e-01
1.348241e+00,-6.237557e-01
7.113892e-01,7.744270e-01
1.406893e+00,-4.321370e-01
1.343591e+00,-4.916492e-01
1.092412e+00,-5.165941e-01
1.463310e+00,-5.599307e-01
1.250729e+00,-7.205422e-01
-1.482381e+00,4.452415e-01
-1.251894e+00,3.292564e-01
7.219593e-01,-4.272095e-01
1.327833e+00,-4.593969e-01
1.307932e+00,-4.727170e-01
1.176417e+00,-5.997634e-01
-1.210589e+00,3.411390e-01
1.313701e+00,-6.707482e-01
-1.483519e+00,2.906771e-01
-1.218985e+00,2.843189e-01
-1.386622e+00,2.044756e-01
-1.235081e+00,1.854234e-01
1.421164e+00,-6.138379e-01
-8.002466e-01,8.109338e-01
-7.382368e-01,5.982234e-01
-5.953530e-01,5.489966e-01
4.108919e-01,9.131453e-01
1.478102e+00,-3.499132e-01
4.998297e-01,9.267035e-01
1.506183e+00,-5.626529e-01
3.641010e-01,-1.331659e-02
4.049200e-01,-2.165903e-02
4.523409e-01,-2.247794e-01
6.343208e-01,-1.747309e-01
7.933539e-01,-3.675646e-01
1.487732e+00,-5.917867e-01
-1.566011e+00,5.430827e-01
3.557340e-01,6.082227e-01
6.079018e-01,-2.286274e-01
1.072897e+00,-5.347021e-01
1.049794e+00,-4.969018e-01
1.243875e+00,-5.718214e-01
4.432559e-01,8.337433e-01
-1.435775e+00,2.385135e-01
1.066936e+00,4.355017e-01
1.311822e+00,-4.950224e-01
1.171937e+00,-5.540637e-01
-1.158184e+00,2.106594e-01
-9.992103e-01,-8.174041e-01
1.237170e+00,-5.255807e-01
1.320770e+00,-6.914286e-01
5.723700e-01,9.483223e-01
-1.008730e+00,-7.940989e-01
-1.205542e+00,2.132222e-01
1.418272e+00,-5.069708e-01
1.185033e+00,-4.422095e-01
-1.499412e+00,3.329386e-01
1.253494e+00,-4.907313e-01
-1.270852e+00,3.744117e-01
-1.062724e+00,-7.256594e-01
-1.364044e+00,4.151532e-01
-1.582191e+00,3.259206e-01
-1.453059e+00,2.003673e-01
3.910085e-01,5.251502e-01
6.001495e-01,-2.972725e-01
7.522765e-01,-3.148026e-01
7.121402e-01,-4.571572e-01
-1.388957e-01,4.708069e-01
-2.510570e-01,2.793602e-01
-2.577432e-01,2.198857e-01
-1.019465e-01,1.823548e-01
1.762785e-01,9.341658e-01
3.246130e-01,6.608342e-01
4.315394e-01,5.974512e-01
1.289544e+00,6.854952e-01
1.379364e+00,5.033712e-01
1.454706e+00,6.215300e-01
1.644207e+00,4.697459e-01
1.641035e+00,4.147820e-01
1.553310e+00,3.891804e-01
5.667778e-01,3.104821e-01
8.800645e-01,-3.146355e-01
-1.548655e+00,3.448437e-01
-1.378700e+00,3.755236e-01
4.485157e-01,4.629413e-01
4.715576e-01,5.181863e-01
3.302813e-01,4.137502e-03
3.693878e-01,-5.272328e-03
3.122956e-01,-9.877558e-03
3.505089e-01,6.255398e-01
3.998056e-01,5.081661e-01
1.502492e+00,4.481410e-01
1.677885e+00,4.205208e-01
1.548325e+00,1.856402e-01
-1.400884e+00,2.022230e-01
